,Country,Time,Actual_Net_Migration,Predicted_Net_Migration
15007,Ethiopia,2023,-11.999,-12.000741087010377
15008,Ethiopia,2024,-11.999,-11.99960036521323
15009,Ethiopia,2025,-11.999,-12.000490352463586
15010,Ethiopia,2026,-11.999,-12.000523515551455
15011,Ethiopia,2027,-11.999,-11.99655133962895
15012,Ethiopia,2028,-11.999,-12.00057791492768
15013,Ethiopia,2029,-11.999,-11.998610652850736
15014,Ethiopia,2030,-11.999,-12.003210335316071
15015,Ethiopia,2031,-11.999,-11.99069034035601
15016,Ethiopia,2032,-11.999,-12.007721668326935
15017,Ethiopia,2033,-11.999,-12.00120545351537
15018,Ethiopia,2034,-11.999,-12.001363870601951
15019,Ethiopia,2035,-11.999,-11.99440135873459
15020,Ethiopia,2036,-11.999,-12.008436948831385
15021,Ethiopia,2037,-11.999,-11.997914032483852
15022,Ethiopia,2038,-11.999,-11.999945323169719
15023,Ethiopia,2039,-11.999,-11.99896945525583
15024,Ethiopia,2040,-11.999,-11.997000865961832
15025,Ethiopia,2041,-11.999,-12.003023093666856
15026,Ethiopia,2042,-11.999,-11.995057990245627
15027,Ethiopia,2043,-11.999,-11.99808580711526
15028,Ethiopia,2044,-11.999,-12.014118799363523
15029,Ethiopia,2045,-11.999,-11.999145837666203
15030,Ethiopia,2046,-11.999,-11.9916298636469
15031,Ethiopia,2047,-11.999,-12.014222061893484
15032,Ethiopia,2048,-11.999,-11.998258994635945
15033,Ethiopia,2049,-11.999,-11.99028659270285
15034,Ethiopia,2050,-11.999,-12.00733193884138
15035,Faroe Islands,2021,0.0,-0.004252986254857247
15036,Faroe Islands,2022,0.0,0.013278185847257137
15037,Faroe Islands,2023,0.0,-0.004765310497404585
15038,Faroe Islands,2024,0.0,0.0011928969554634572
15039,Faroe Islands,2025,0.0,-0.0008959825827301732
15040,Faroe Islands,2026,0.0,-0.0029890355440294752
15041,Faroe Islands,2027,0.0,-0.005607247476689073
15042,Faroe Islands,2028,0.0,0.007919222587618097
15043,Faroe Islands,2029,0.0,-0.003031735478656386
15044,Faroe Islands,2030,0.0,-0.007976726226217812
15045,Faroe Islands,2031,0.0,0.005501567226638995
15046,Faroe Islands,2032,0.0,-0.004849707098273079
15047,Faroe Islands,2033,0.0,-0.0017805115110543779
15048,Faroe Islands,2034,0.0,-0.00028199555050140157
15049,Faroe Islands,2035,0.0,0.0013384288059420102
15050,Faroe Islands,2036,0.0,-0.0035998454933469787
15051,Faroe Islands,2037,0.0,0.006455238668846796
15052,Faroe Islands,2038,0.0,-0.0035030458164148764
15053,Faroe Islands,2039,0.0,0.0015363884590474663
15054,Faroe Islands,2040,0.0,-0.008412917130399475
15055,Faroe Islands,2041,0.0,0.011177138166048772
15056,Faroe Islands,2042,0.0,-0.01033138881713827
15057,Faroe Islands,2043,0.0,-0.0028865486518781375
15058,Faroe Islands,2044,0.0,0.008102437162419217
15059,Faroe Islands,2045,0.0,-0.0013169029780368963
15060,Faroe Islands,2046,0.0,0.0011345718126097998
15061,Faroe Islands,2047,0.0,0.0051430862623080935
15062,Faroe Islands,2048,0.0,-0.007287241412337442
15063,Faroe Islands,2049,0.0,0.002732846502050537
15064,Faroe Islands,2050,0.0,-0.0007865893902886806
15065,Fiji,2021,-6.003,-6.013131740637009
15066,Fiji,2022,-3.557,-3.5504294366657674
15067,Fiji,2023,-3.289,-3.285456228947388
15068,Fiji,2024,-2.905,-2.901934400542109
15069,Fiji,2025,-2.441,-2.4465437895651876
15070,Fiji,2026,-2.016,-2.0125762012756194
15071,Fiji,2027,-1.746,-1.7510379079778982
15072,Fiji,2028,-1.707,-1.7055989707521473
15073,Fiji,2029,-1.707,-1.7070452361050095
15074,Fiji,2030,-1.707,-1.703615531534262
15075,Fiji,2031,-1.707,-1.71762473333986
15076,Fiji,2032,-1.707,-1.7050807404184547
15077,Fiji,2033,-1.707,-1.7122180027130596
15078,Fiji,2034,-1.707,-1.7026735061505323
15079,Fiji,2035,-1.707,-1.6981243468272522
15080,Fiji,2036,-1.707,-1.7216941458661768
15081,Fiji,2037,-1.707,-1.704713474621759
15082,Fiji,2038,-1.707,-1.7072909693856155
15083,Fiji,2039,-1.707,-1.7133137068227136
15084,Fiji,2040,-1.707,-1.7057774144280153
15085,Fiji,2041,-1.707,-1.6988043450263999
15086,Fiji,2042,-1.707,-1.710128183620269
15087,Fiji,2043,-1.707,-1.7161661259272465
15088,Fiji,2044,-1.707,-1.709228229258762
15089,Fiji,2045,-1.707,-1.7012665464986862
15090,Fiji,2046,-1.707,-1.6988806930531377
15091,Fiji,2047,-1.707,-1.71937905478154
15092,Fiji,2048,-1.707,-1.710437056929996
15093,Fiji,2049,-1.707,-1.7124921916422187
15094,Fiji,2050,-1.707,-1.711560740449862
15095,Finland,2021,14.928,14.933918168987491
15096,Finland,2022,13.999,13.999691363245235
15097,Finland,2023,13.999,13.989691064818338
15098,Finland,2024,13.999,14.007249989372687
15099,Finland,2025,13.999,13.986690993036587
15100,Finland,2026,13.999,14.000680705044944
15101,Finland,2027,13.999,14.007675958008768
15102,Finland,2028,13.999,13.994682384100722
15103,Finland,2029,13.999,13.996133850434
15104,Finland,2030,13.999,13.999251575811101
15105,Finland,2031,13.999,14.000701563598426
15106,Finland,2032,13.999,14.003721217266833
15107,Finland,2033,13.999,14.006184646127064
15108,Finland,2034,13.999,13.99977189755605
15109,Finland,2035,13.999,13.987796529261718
15110,Finland,2036,13.999,14.006815610246909
15111,Finland,2037,13.999,13.999833019319396
15112,Finland,2038,13.999,13.992842154810392
15113,Finland,2039,13.999,13.995854409609802
15114,Finland,2040,13.999,13.98986246214543
15115,Finland,2041,13.999,13.999856114583423
15116,Finland,2042,13.999,14.015288628857345
15117,Finland,2043,13.999,13.996825541903323
15118,Finland,2044,13.999,13.986352460561953
15119,Finland,2045,13.999,14.009775685456265
15120,Finland,2046,13.999,13.99172473663238
15121,Finland,2047,13.999,13.998696603950487
15122,Finland,2048,13.999,14.001653100449929
15123,Finland,2049,13.999,14.004602370280077
15124,Finland,2050,13.999,13.98755831453665
15125,France,2021,20.614,20.606240366758826
15126,France,2022,66.601,66.59731570122294
15127,France,2023,67.761,67.75470920740763
15128,France,2024,67.115,67.11767437928981
15129,France,2025,67.823,67.83308412609638
15130,France,2026,67.712,67.70305157550068
15131,France,2027,65.555,65.5585749317505
15132,France,2028,67.758,67.76300141648632
15133,France,2029,66.806,66.79854311683322
15134,France,2030,66.963,66.95853460874362
15135,France,2031,69.173,69.16753698319887
15136,France,2032,69.672,69.67554813703568
15137,France,2033,69.474,69.47155208116091
15138,France,2034,68.071,68.08297946733454
15139,France,2035,67.209,67.2035570147221
15140,France,2036,66.741,66.73756982495203
15141,France,2037,67.948,67.94657951333406
15142,France,2038,67.814,67.8126064438282
15143,France,2039,67.623,67.62560590585473
15144,France,2040,67.395,67.39361784155358
15145,France,2041,68.603,68.60208342583127
15146,France,2042,68.429,68.4240601621847
15147,France,2043,68.321,68.32407022371643
15148,France,2044,68.177,68.18161076340536
15149,France,2045,68.013,68.01559802779896
15150,France,2046,68.123,68.11556697872693
15151,France,2047,68.031,68.03753121823237
15152,France,2048,68.018,68.00994633393732
15153,France,2049,68.018,68.02546949912885
15154,France,2050,68.018,68.01843609043718
15155,French Polynesia,2021,-0.378,-0.37878256397359117
15156,French Polynesia,2022,-0.1,-0.10642841460662364
15157,French Polynesia,2023,-0.1,-0.0924493728986436
15158,French Polynesia,2024,-0.1,-0.10848767199239112
15159,French Polynesia,2025,-0.1,-0.09609505161527843
15160,French Polynesia,2026,-0.1,-0.10557896931588195
15161,French Polynesia,2027,-0.1,-0.09704748721892889
15162,French Polynesia,2028,-0.1,-0.09963132811891115
15163,French Polynesia,2029,-0.1,-0.10266245809830576
15164,French Polynesia,2030,-0.1,-0.10268451956612862
15165,French Polynesia,2031,-0.1,-0.10270449556990108
15166,French Polynesia,2032,-0.1,-0.09571025440330963
15167,French Polynesia,2033,-0.1,-0.10769127866632597
15168,French Polynesia,2034,-0.1,-0.09767203410289824
15169,French Polynesia,2035,-0.1,-0.1109648088393336
15170,French Polynesia,2036,-0.1,-0.09554247111844513
15171,French Polynesia,2037,-0.1,-0.10555356939972865
15172,French Polynesia,2038,-0.1,-0.0910072393554289
15173,French Polynesia,2039,-0.1,-0.10400964803364376
15174,French Polynesia,2040,-0.1,-0.11401560272342193
15175,French Polynesia,2041,-0.1,-0.10301736671865333
15176,French Polynesia,2042,-0.1,-0.09703161492808829
15177,French Polynesia,2043,-0.1,-0.10604255803862084
15178,French Polynesia,2044,-0.1,-0.10006974535656546
15179,French Polynesia,2045,-0.1,-0.10609113834101436
15180,French Polynesia,2046,-0.1,-0.09411453937893136
15181,French Polynesia,2047,-0.1,-0.0991281057666134
15182,French Polynesia,2048,-0.1,-0.109148643700401
15183,French Polynesia,2049,-0.1,-0.10517002597347738
15184,French Polynesia,2050,-0.1,-0.09573837869844479
15185,Gabon,2021,1.516,1.5167311273328206
15186,Gabon,2022,1.0,1.001109000872031
15187,Gabon,2023,1.0,0.9907356186084885
15188,Gabon,2024,1.0,0.9981055525555351
15189,Gabon,2025,1.0,1.0060663730274817
15190,Gabon,2026,1.0,0.9980338411148707
15191,Gabon,2027,1.0,0.9989987864477772
15192,Gabon,2028,1.0,0.9899770564545047
15193,Gabon,2029,1.0,0.9929619766282002
15194,Gabon,2030,1.0,1.0139496819696932
15195,Gabon,2031,1.0,0.9909429544614468
15196,Gabon,2032,1.0,1.0079273529799604
15197,Gabon,2033,1.0,0.9909192202667546
15198,Gabon,2034,1.0,1.0048971774559223
15199,Gabon,2035,1.0,0.995891074744911
15200,Gabon,2036,1.0,1.0048654567603297
15201,Gabon,2037,1.0,0.9978478814395255
15202,Gabon,2038,1.0,0.9943847308960418
15203,Gabon,2039,1.0,0.9997983265173481
15204,Gabon,2040,1.0,0.9987711018029681
15205,Gabon,2041,1.0,1.0017449628476287
15206,Gabon,2042,1.0,0.9977115627151887
15207,Gabon,2043,1.0,0.9962356549569376
15208,Gabon,2044,1.0,0.9956301829979712
15209,Gabon,2045,1.0,0.9975908899807484
15210,Gabon,2046,1.0,1.006542615291954
15211,Gabon,2047,1.0,1.0059359703151598
15212,Gabon,2048,1.0,0.9904475878780081
15213,Gabon,2049,1.0,1.003406556810379
15214,Gabon,2050,1.0,0.9923492664842467
15215,Gambia,2021,-1.96,-1.9699056471640612
15216,Gambia,2022,-3.0,-3.006315887831259
15217,Gambia,2023,-3.0,-2.994737807515549
15218,Gambia,2024,-3.0,-3.0036125951032275
15219,Gambia,2025,-3.0,-2.998514635128893
15220,Gambia,2026,-3.0,-3.00811117056648
15221,Gambia,2027,-3.0,-2.9945817243896697
15222,Gambia,2028,-3.0,-3.0136162096112504
15223,Gambia,2029,-3.0,-2.998643672538462
15224,Gambia,2030,-3.0,-2.9946755904435527
15225,Gambia,2031,-3.0,-3.0067066521019736
15226,Gambia,2032,-3.0,-3.0037217195013053
15227,Gambia,2033,-3.0,-3.0017438919081343
15228,Gambia,2034,-3.0,-2.9953320272588906
15229,Gambia,2035,-3.0,-2.9993600085180425
15230,Gambia,2036,-3.0,-2.9998167558419153
15231,Gambia,2037,-3.0,-3.007271149213483
15232,Gambia,2038,-3.0,-3.0003044769941454
15233,Gambia,2039,-3.0,-3.0008909167891087
15234,Gambia,2040,-3.0,-2.9979204813480123
15235,Gambia,2041,-3.0,-3.007939555674247
15236,Gambia,2042,-3.0,-3.001405008604204
15237,Gambia,2043,-3.0,-2.999545156206939
15238,Gambia,2044,-3.0,-3.0040092352523
15239,Gambia,2045,-3.0,-2.997033020717085
15240,Gambia,2046,-3.0,-3.010054159390106
15241,Gambia,2047,-3.0,-2.9950811681883134
15242,Gambia,2048,-3.0,-3.0051137183917818
15243,Gambia,2049,-3.0,-3.0045802216381716
15244,Gambia,2050,-3.0,-3.003160935581313
15245,Georgia,2021,-2.734,-2.729766098515523
15246,Georgia,2022,-9.999,-10.00279554127506
15247,Georgia,2023,-9.999,-9.996011983665303
15248,Georgia,2024,-9.999,-10.00723296996662
15249,Georgia,2025,-9.999,-9.99624731633981
15250,Georgia,2026,-9.999,-10.002255807393166
15251,Georgia,2027,-9.999,-9.99627435181453
15252,Georgia,2028,-9.999,-10.003842406765717
15253,Georgia,2029,-9.999,-9.994277633866997
15254,Georgia,2030,-9.999,-10.00526963603107
15255,Georgia,2031,-9.999,-10.001257840463563
15256,Georgia,2032,-9.999,-10.000236322059763
15257,Georgia,2033,-9.999,-10.005778527496858
15258,Georgia,2034,-9.999,-9.994179722212534
15259,Georgia,2035,-9.999,-9.999577024326143
15260,Georgia,2036,-9.999,-10.009095050333258
15261,Georgia,2037,-9.999,-10.000055496023622
15262,Georgia,2038,-9.999,-10.00601447300333
15263,Georgia,2039,-9.999,-9.981975654295699
15264,Georgia,2040,-9.999,-10.006930808043695
15265,Georgia,2041,-9.999,-9.999883190526218
15266,Georgia,2042,-9.999,-9.99527562526276
15267,Georgia,2043,-9.999,-10.004792214815895
15268,Georgia,2044,-9.999,-10.005181706727189
15269,Georgia,2045,-9.999,-10.004703799493802
15270,Georgia,2046,-9.999,-10.00267488248498
15271,Georgia,2047,-9.999,-9.994221615414684
15272,Georgia,2048,-9.999,-9.998228251087347
15273,Georgia,2049,-9.999,-10.003695729125342
15274,Georgia,2050,-9.999,-10.005737746077521
15275,Germany,2021,312.735,312.7422218414014
15276,Germany,2022,154.592,154.57912733878237
15277,Germany,2023,155.751,155.75035051010747
15278,Germany,2024,155.106,155.11078511363934
15279,Germany,2025,155.813,155.81837992383814
15280,Germany,2026,155.702,155.70438270183612
15281,Germany,2027,153.546,153.5439428201785
15282,Germany,2028,155.748,155.7473997163283
15283,Germany,2029,154.797,154.79740637845245
15284,Germany,2030,154.954,154.9589801765547
15285,Germany,2031,157.163,157.16143353180473
15286,Germany,2032,157.662,157.65845863517293
15287,Germany,2033,157.464,157.47145533832577
15288,Germany,2034,156.061,156.06246509889058
15289,Germany,2035,155.199,155.20000575070978
15290,Germany,2036,154.732,154.7234455588392
15291,Germany,2037,155.938,155.9384390581279
15292,Germany,2038,155.804,155.8044309902261
15293,Germany,2039,155.613,155.61642217528657
15294,Germany,2040,155.385,155.3928835136303
15295,Germany,2041,156.593,156.58945352349403
15296,Germany,2042,156.419,156.42146222828575
15297,Germany,2043,156.311,156.3100434991888
15298,Germany,2044,156.167,156.15751059755956
15299,Germany,2045,156.003,156.01253874841726
15300,Germany,2046,156.113,156.11601347891863
15301,Germany,2047,156.021,156.0190354128276
15302,Germany,2048,156.008,156.01862416870864
15303,Germany,2049,156.008,156.00309681794815
15304,Germany,2050,156.008,156.00168718373374
15305,Ghana,2021,-11.253,-11.260833833234296
15306,Ghana,2022,-9.999,-9.994858491343805
15307,Ghana,2023,-9.999,-10.004780242271783
15308,Ghana,2024,-9.999,-9.997570548348914
15309,Ghana,2025,-9.999,-10.001614485065849
15310,Ghana,2026,-9.999,-9.997692468081006
15311,Ghana,2027,-9.999,-10.00773987200223
15312,Ghana,2028,-9.999,-10.009774076212485
15313,Ghana,2029,-9.999,-9.987375506277543
15314,Ghana,2030,-9.999,-10.00383959796338
15315,Ghana,2031,-9.999,-9.993846370588223
15316,Ghana,2032,-9.999,-10.005847754742422
15317,Ghana,2033,-9.999,-10.004851618378126
15318,Ghana,2034,-9.999,-9.996854136209715
15319,Ghana,2035,-9.999,-10.002846158212533
15320,Ghana,2036,-9.999,-10.003843697163852
15321,Ghana,2037,-9.999,-9.99639352683985
15322,Ghana,2038,-9.999,-9.997830668701097
15323,Ghana,2039,-9.999,-9.99382682105582
15324,Ghana,2040,-9.999,-10.007380809613684
15325,Ghana,2041,-9.999,-10.007375524417652
15326,Ghana,2042,-9.999,-9.998821151556944
15327,Ghana,2043,-9.999,-10.00125255419855
15328,Ghana,2044,-9.999,-10.004260543865646
15329,Ghana,2045,-9.999,-9.99683784840991
15330,Ghana,2046,-9.999,-10.001862177744846
15331,Ghana,2047,-9.999,-10.005324191136253
15332,Ghana,2048,-9.999,-9.998925061577358
15333,Ghana,2049,-9.999,-9.999957777662106
15334,Ghana,2050,-9.999,-10.004999590438182
15335,Gibraltar,2021,-0.058,-0.06131511319240309
15336,Gibraltar,2022,-0.024,-0.018931985627960515
15337,Gibraltar,2023,-0.024,-0.02695920523392717
15338,Gibraltar,2024,-0.024,-0.02450386594072189
15339,Gibraltar,2025,-0.024,-0.021963624736214063
15340,Gibraltar,2026,-0.024,-0.02199284272307761
15341,Gibraltar,2027,-0.024,-0.019466792863731333
15342,Gibraltar,2028,-0.024,-0.020094670278243923
15343,Gibraltar,2029,-0.024,-0.033087318628987804
15344,Gibraltar,2030,-0.024,-0.020086712255523567
15345,Gibraltar,2031,-0.024,-0.027121715363176604
15346,Gibraltar,2032,-0.024,-0.02014009829245432
15347,Gibraltar,2033,-0.024,-0.029134631956952685
15348,Gibraltar,2034,-0.024,-0.029199259525356187
15349,Gibraltar,2035,-0.024,-0.015178466265782717
15350,Gibraltar,2036,-0.024,-0.031162356073824275
15351,Gibraltar,2037,-0.024,-0.02016650162300998
15352,Gibraltar,2038,-0.024,-0.02112012637461931
15353,Gibraltar,2039,-0.024,-0.02211016686152835
15354,Gibraltar,2040,-0.024,-0.03009359613017664
15355,Gibraltar,2041,-0.024,-0.03448374559729867
15356,Gibraltar,2042,-0.024,-0.009018680217432247
15357,Gibraltar,2043,-0.024,-0.03693206351759979
15358,Gibraltar,2044,-0.024,-0.014492095927326039
15359,Gibraltar,2045,-0.024,-0.024338894276899316
15360,Gibraltar,2046,-0.024,-0.01987103666964849
15361,Gibraltar,2047,-0.024,-0.02837956961423383
15362,Gibraltar,2048,-0.024,-0.02880052369806394
15363,Gibraltar,2049,-0.024,-0.02278247853368682
15364,Gibraltar,2050,-0.024,-0.01771270236701015
15365,Greece,2021,-14.806,-14.806666462303253
15366,Greece,2022,5.0,5.004806969507685
15367,Greece,2023,5.0,4.999697634028887
15368,Greece,2024,5.0,4.987801282920962
15369,Greece,2025,5.0,5.001900387714806
15370,Greece,2026,5.0,5.003995750315891
15371,Greece,2027,5.0,4.997633146495682
15372,Greece,2028,5.0,4.995157754728121
15373,Greece,2029,5.0,5.001225999742394
15374,Greece,2030,5.0,4.995283368184216
15375,Greece,2031,5.0,4.999904011386489
15376,Greece,2032,5.0,4.994950299927545
15377,Greece,2033,5.0,5.00387375674838
15378,Greece,2034,5.0,4.998478436408073
15379,Greece,2035,5.0,4.994524119121237
15380,Greece,2036,5.0,5.008567961739833
15381,Greece,2037,5.0,4.9936322489756995
15382,Greece,2038,5.0,4.995242959644079
15383,Greece,2039,5.0,5.014733611640329
15384,Greece,2040,5.0,5.001788589043763
15385,Greece,2041,5.0,4.988828867209351
15386,Greece,2042,5.0,4.98844680397315
15387,Greece,2043,5.0,5.008925503123767
15388,Greece,2044,5.0,4.997967718239573
15389,Greece,2045,5.0,5.00498787290084
15390,Greece,2046,5.0,4.995018962409685
15391,Greece,2047,5.0,4.996477704550406
15392,Greece,2048,5.0,5.00106824658214
15393,Greece,2049,5.0,5.008086672430067
15394,Greece,2050,5.0,5.002537162150897
15395,Greenland,2021,-0.062,-0.0646838745996848
15396,Greenland,2022,-0.1,-0.09276141040648664
15397,Greenland,2023,-0.1,-0.10786136633202631
15398,Greenland,2024,-0.1,-0.10199284841671241
15399,Greenland,2025,-0.1,-0.0967573324563469
15400,Greenland,2026,-0.1,-0.10243980834110486
15401,Greenland,2027,-0.1,-0.10166881848132125
15402,Greenland,2028,-0.1,-0.10287331108816672
15403,Greenland,2029,-0.1,-0.09805769993643029
15404,Greenland,2030,-0.1,-0.10560214345640961
15405,Greenland,2031,-0.1,-0.1076422388806734
15406,Greenland,2032,-0.1,-0.09075410745651918
15407,Greenland,2033,-0.1,-0.10115887677969751
15408,Greenland,2034,-0.1,-0.11813979195993843
15409,Greenland,2035,-0.1,-0.09516143383110945
15410,Greenland,2036,-0.1,-0.09619081369933077
15411,Greenland,2037,-0.1,-0.10575647591931336
15412,Greenland,2038,-0.1,-0.10517129925684984
15413,Greenland,2039,-0.1,-0.10311019129565097
15414,Greenland,2040,-0.1,-0.09702056671386017
15415,Greenland,2041,-0.1,-0.09691792234210717
15416,Greenland,2042,-0.1,-0.1018005833472696
15417,Greenland,2043,-0.1,-0.10112103440832132
15418,Greenland,2044,-0.1,-0.1120182744260162
15419,Greenland,2045,-0.1,-0.09751345065517053
15420,Greenland,2046,-0.1,-0.10345516584652417
15421,Greenland,2047,-0.1,-0.10343337256042576
15422,Greenland,2048,-0.1,-0.09443861499349565
15423,Greenland,2049,-0.1,-0.0974702249653315
15424,Greenland,2050,-0.1,-0.10851162475590004
15425,Grenada,2021,-0.085,-0.08839858292479091
15426,Grenada,2022,-0.2,-0.19443368492320406
15427,Grenada,2023,-0.2,-0.1984630301921298
15428,Grenada,2024,-0.2,-0.20295398816520988
15429,Grenada,2025,-0.2,-0.20155693747998943
15430,Grenada,2026,-0.2,-0.1872482919282808
15431,Grenada,2027,-0.2,-0.20945812333219296
15432,Grenada,2028,-0.2,-0.2050075770611232
15433,Grenada,2029,-0.2,-0.19166700601496467
15434,Grenada,2030,-0.2,-0.20419364350860186
15435,Grenada,2031,-0.2,-0.20728205600371089
15436,Grenada,2032,-0.2,-0.19593596110226313
15437,Grenada,2033,-0.2,-0.21345554269758682
15438,Grenada,2034,-0.2,-0.19552935367311325
15439,Grenada,2035,-0.2,-0.19558474480725888
15440,Grenada,2036,-0.2,-0.20962425876541382
15441,Grenada,2037,-0.2,-0.18764360712713882
15442,Grenada,2038,-0.2,-0.21363961110634078
15443,Grenada,2039,-0.2,-0.198633184029652
15444,Grenada,2040,-0.2,-0.20261690477325722
15445,Grenada,2041,-0.2,-0.20259514924089422
15446,Grenada,2042,-0.2,-0.19558237517078605
15447,Grenada,2043,-0.2,-0.20456537411674067
15448,Grenada,2044,-0.2,-0.20354891499150718
15449,Grenada,2045,-0.2,-0.19952930593260318
15450,Grenada,2046,-0.2,-0.20795555916332253
15451,Grenada,2047,-0.2,-0.1965129930513374
