,LocTypeID,LocTypeName,Location,Time,TPopulation1July,TPopulationMale1July,TPopulationFemale1July,PopDensity,PopSexRatio,MedianAgePop,NatChange,NatChangeRT,PopChange,PopGrowthRate,DoublingTime,Births,Births1519,CBR,TFR,NRR,MAC,SRB,Deaths,DeathsMale,DeathsFemale,CDR,LEx,LExMale,LExFemale,LE15,LE15Male,LE15Female,LE65,LE65Male,LE65Female,LE80,LE80Male,LE80Female,InfantDeaths,IMR,LBsurvivingAge1,Under5Deaths,NetMigrations,War_Deaths,Foreign_Invasion_War,Civil_War,Inter_country_War,Imperial_Invasion_War
0,2,Geographic region,Northern America,1960,194177.008,96419.784,97757.224,10.4106,98.6319,28.3352,2655.649,13.701,3283.647,1.691,40.9904,4466.678,564.997,23.044,3.5827,1.6808,26.558,105,1811.029,1034.311,776.718,9.343,69.9013,66.7424,73.3675,57.3985,54.4537,60.6151,14.4756,12.9443,15.9954,6.6552,6.0473,7.13,118.798,26.5258,4362.058,138.024,627.988,0,0,0,0,0
1,2,Geographic region,Northern America,1961,197442.207,97936.97,99505.237,10.5857,98.4239,28.1567,2680.926,13.601,3246.751,1.644,42.1622,4483.977,585.962,22.748,3.5488,1.6666,26.581,105.1,1803.051,1027.379,775.672,9.147,70.3119,67.1449,73.7639,57.7178,54.7508,60.9357,14.6697,13.099,16.2107,6.7526,6.1122,7.2488,115.005,25.5539,4382.425,133.223,565.841,823.5,1,0,0,0
2,2,Geographic region,Northern America,1962,200623.682,99396.828,101226.855,10.7562,98.1922,27.9461,2539.966,12.683,3116.199,1.553,44.6328,4399.92,580.432,21.971,3.4232,1.6089,26.591,104.9,1859.954,1055.961,803.993,9.288,70.1879,67.001,73.6503,57.5718,54.5797,60.8059,14.5842,12.9796,16.1451,6.6776,6.0344,7.1723,112.571,25.427,4300.72,130.447,576.239,400,0,1,0,0
3,2,Geographic region,Northern America,1963,203706.745,100810.932,102895.813,10.9215,97.9738,27.6784,2420.287,11.904,3049.927,1.497,46.3024,4339.926,560.126,21.345,3.3091,1.5525,26.646,105.2,1919.639,1090.319,829.32,9.441,70.0354,66.7755,73.579,57.4027,54.3353,60.7186,14.4855,12.8111,16.1078,6.6094,5.9385,7.1237,110.076,25.2159,4242.808,128.254,629.658,25,0,2,0,0
4,2,Geographic region,Northern America,1964,206691.982,102177.942,104514.04,11.0816,97.7648,27.4057,2360.106,11.438,2920.545,1.413,49.055,4263.644,561.53,20.663,3.1737,1.4926,26.698,104.8,1903.538,1080.766,822.772,9.225,70.3075,66.9695,73.913,57.6398,54.4862,61.0263,14.768,13.0489,16.4068,6.8199,6.1323,7.3369,106.315,24.788,4169.696,123.833,560.473,230,0,1,0,0
5,2,Geographic region,Northern America,1965,209482.854,103400.53,106082.324,11.2312,97.472,27.2348,2059.816,9.852,2661.199,1.27,54.5785,3994.635,587.895,19.107,2.8875,1.3574,26.669,105.1,1934.819,1098.772,836.047,9.255,70.3669,66.9674,74.0356,57.6278,54.4021,61.0884,14.7463,12.9615,16.4404,6.7945,6.062,7.3448,96.55,23.9308,3909.386,113.414,601.386,4665,0,4,0,0
6,2,Geographic region,Northern America,1966,211979.518,104400.974,107578.545,11.3651,97.0463,27.1137,1857.662,8.777,2332.131,1.1,63.0134,3829.438,615.141,18.094,2.6737,1.2587,26.513,104.9,1971.776,1117.61,854.166,9.317,70.3407,66.8644,74.0795,57.5572,54.2484,61.0942,14.7253,12.913,16.4273,6.8068,6.0695,7.3528,89.919,23.2704,3749.786,106.472,474.471,400,0,2,0,0
7,2,Geographic region,Northern America,1967,214286.308,105287.503,108998.805,11.4888,96.5951,27.0578,1778.88,8.314,2281.448,1.065,65.0842,3741.357,580.533,17.485,2.5299,1.1921,26.424,105,1962.477,1112.176,850.301,9.171,70.6486,67.1037,74.4376,57.7756,54.3932,61.3671,14.9227,13.0449,16.6704,6.9519,6.1742,7.521,83.633,22.2378,3666.828,98.585,502.594,502,0,3,0,0
8,2,Geographic region,Northern America,1968,216573.634,106230.3,110343.334,11.6114,96.2725,27.0326,1686.787,7.8,2293.205,1.059,65.453,3729.208,559.997,17.245,2.4404,1.1482,26.334,105.4,2042.421,1153.863,888.558,9.445,70.3734,66.7702,74.2205,57.4744,54.033,61.1233,14.7433,12.8257,16.5186,6.8551,6.082,7.4128,82.033,21.9603,3655.89,96.308,606.406,1010,0,2,0,0
9,2,Geographic region,Northern America,1969,218993.97,107336.04,111657.93,11.7412,96.1293,27.0026,1791.736,8.195,2547.465,1.163,59.5999,3829.669,587.015,17.515,2.4276,1.143,26.257,105.3,2037.933,1149.651,888.282,9.32,70.6419,66.9782,74.5297,57.6908,54.179,61.3905,14.9428,12.9808,16.7361,6.9857,6.1799,7.558,81.144,21.2434,3756.952,94.633,755.779,3797,0,2,1,0
10,2,Geographic region,Northern America,1970,221865.907,108759.552,113106.354,11.8951,96.1569,26.9975,1962.474,8.867,3196.409,1.441,48.1018,4001.621,667.451,18.08,2.4529,1.1551,26.165,105.5,2039.147,1148.397,890.75,9.213,70.8965,67.2195,74.7803,57.8958,54.3669,61.5952,15.1187,13.1002,16.947,7.1764,6.3132,7.7804,82.498,20.7302,3927.559,95.055,1233.944,1720,0,2,0,0
11,2,Geographic region,Northern America,1971,224901.244,110304.804,114596.44,12.0579,96.255,27.0717,1763.661,7.863,2874.267,1.278,54.2369,3806.356,650.029,16.969,2.2516,1.0635,26.109,105.3,2042.695,1145.524,897.171,9.106,71.2563,67.5869,75.1131,58.1029,54.5693,61.7904,15.2277,13.1765,17.0719,7.1827,6.298,7.7919,71.205,18.667,3743.222,83.426,1110.608,1650,0,2,0,0
12,2,Geographic region,Northern America,1972,227566.327,111632.804,115933.523,12.2007,96.2904,27.1781,1434.585,6.321,2455.898,1.079,64.2398,3517.053,621.005,15.497,2.0089,0.9503,26.009,105.2,2082.468,1166.52,915.948,9.176,71.3165,67.6,75.2278,58.0871,54.5043,61.8318,15.186,13.1044,17.0505,7.1986,6.2879,7.8166,62.911,17.7375,3461.742,74.948,1021.359,2061,0,4,0,0
13,2,Geographic region,Northern America,1973,229923.512,112763.949,117159.562,12.3271,96.2482,27.2827,1305.638,5.691,2258.471,0.982,70.5853,3400.874,608.527,14.825,1.8808,0.8901,25.939,105.3,2095.236,1169.369,925.867,9.134,71.5377,67.8046,75.4505,58.2627,54.662,62.0101,15.3087,13.1898,17.1926,7.2042,6.2665,7.8324,58.402,17.0977,3349.393,70.087,952.856,3395,0,3,0,0
14,2,Geographic region,Northern America,1974,232198.019,113831.661,118366.358,12.4491,96.1689,27.4551,1357.435,5.858,2290.544,0.986,70.2989,3419.999,603.537,14.758,1.8328,0.8677,25.88,105.5,2062.564,1147.503,915.061,8.9,72.0587,68.3285,75.9373,58.7316,55.1249,62.4546,15.5805,13.4225,17.4771,7.3687,6.3962,8.008,56.978,16.6674,3369.582,67.638,933.138,2575,0,3,0,0
15,2,Geographic region,Northern America,1975,234519.142,114912.408,119606.735,12.5735,96.0752,27.7171,1389.764,5.938,2351.703,1.003,69.1074,3411.079,591.007,14.575,1.7777,0.8431,25.889,105.4,2021.315,1126.949,894.366,8.637,72.6188,68.841,76.5246,59.2104,55.541,62.9781,15.9278,13.6817,17.8875,7.6441,6.5732,8.3403,53.63,15.7173,3363.766,63.534,961.969,2040,0,3,0,0
16,2,Geographic region,Northern America,1976,236821.063,115978.439,120842.624,12.6969,95.9748,28.0477,1398.377,5.915,2252.139,0.951,72.8861,3436.499,571.315,14.537,1.7462,0.8294,25.953,105.3,2038.122,1128.698,909.424,8.622,72.9321,69.2009,76.7665,59.4535,55.8228,63.1598,16.0118,13.7547,17.9664,7.632,6.5565,8.3189,51.252,14.9082,3391.37,60.657,853.781,2580,0,3,0,0
17,2,Geographic region,Northern America,1977,239261.912,117106.352,122155.561,12.8278,95.8666,28.3681,1560.674,6.537,2629.559,1.099,63.0707,3589.47,571.948,15.034,1.7813,0.8468,25.996,105.3,2028.796,1123.123,905.673,8.497,73.304,69.5277,77.1652,59.7565,56.0835,63.4861,16.2698,13.9599,18.2538,7.837,6.6908,8.558,50.143,14.0124,3545.258,59.154,1068.915,1717,0,4,0,0
18,2,Geographic region,Northern America,1978,241953.38,118350.172,123603.207,12.9721,95.7501,28.6333,1567.75,6.495,2753.375,1.138,60.9092,3625.328,560.563,15.02,1.758,0.8363,26.055,105.3,2057.578,1132.628,924.95,8.525,73.4991,69.742,77.3229,59.912,56.2529,63.6105,16.3435,14.0316,18.3157,7.8461,6.678,8.5704,48.846,13.4768,3582.434,57.974,1185.65,4300,0,3,0,0
19,2,Geographic region,Northern America,1979,244791.543,119681.788,125109.754,13.1243,95.6614,28.8258,1738.324,7.118,2922.952,1.194,58.0525,3786.74,563.692,15.505,1.7967,0.8556,26.093,105.2,2048.416,1124.587,923.829,8.387,73.9161,70.1324,77.7443,60.2704,56.5801,63.9788,16.6013,14.2721,18.5685,8.031,6.8319,8.7598,48.763,12.9128,3743.866,57.496,1184.656,9570,0,4,0,0
20,2,Geographic region,Northern America,1980,247761.304,121101.389,126659.916,13.2835,95.6115,28.965,1792.351,7.251,3016.571,1.218,56.9086,3917.924,566.813,15.85,1.8213,0.8675,26.096,105.3,2125.573,1155.284,970.289,8.599,73.842,70.1343,77.583,60.1571,56.5402,63.7819,16.4251,14.1456,18.3445,7.8708,6.6858,8.5861,48.831,12.5018,3875.018,57.673,1224.231,3599,0,3,0,0
21,2,Geographic region,Northern America,1981,250580.512,122470.023,128110.489,13.4346,95.5972,29.2171,1813.517,7.249,2621.844,1.046,66.2665,3931.611,550.075,15.715,1.7968,0.8573,26.141,105.2,2118.094,1146.201,971.893,8.466,74.2328,70.5574,77.9144,60.4716,56.8789,64.047,16.6344,14.3287,18.559,8.0091,6.786,8.7363,45.817,11.661,3891.528,54.409,808.392,19541,0,3,0,0
22,2,Geographic region,Northern America,1982,253214.7,123766.286,129448.414,13.5759,95.6105,29.5086,1880.942,7.439,2646.532,1.045,66.3299,3999.313,539.103,15.817,1.8065,0.863,26.214,105.1,2118.371,1140.511,977.86,8.378,74.5705,70.9449,78.1807,60.7719,57.2283,64.2775,16.7519,14.4355,18.6747,8.1311,6.8737,8.8728,45.177,11.3061,3959.814,53.6,765.624,14838,0,6,1,0
23,2,Geographic region,Northern America,1983,255863.568,125084.981,130778.587,13.7179,95.6464,29.7959,1817.776,7.116,2651.204,1.036,66.9061,3980.883,513.866,15.584,1.783,0.8518,26.313,105.2,2163.107,1155.982,1007.125,8.468,74.6848,71.1288,78.2151,60.8364,57.3584,64.2671,16.7076,14.4012,18.6203,8.0667,6.7983,8.8125,43.053,10.8127,3943.324,51.354,833.453,16913,0,5,1,0
24,2,Geographic region,Northern America,1984,258482.369,126401.151,132081.218,13.8583,95.6996,30.0482,1835.95,7.113,2586.398,1.001,69.2455,4022.129,491.644,15.582,1.7898,0.8558,26.409,105.1,2186.179,1162.117,1024.062,8.469,74.8235,71.2997,78.3116,60.9515,57.4983,64.3491,16.7943,14.5155,18.6724,8.118,6.8349,8.8673,42.683,10.635,3984.819,50.527,750.457,16898,0,5,0,0
25,2,Geographic region,Northern America,1985,261105.161,127726.828,133378.334,13.9989,95.7628,30.3348,1860.555,7.135,2659.187,1.018,68.0891,4101.356,483.727,15.729,1.8181,0.869,26.459,105.2,2240.801,1187.53,1053.271,8.594,74.8015,71.2641,78.313,60.9173,57.4659,64.3204,16.7521,14.4827,18.6253,8.047,6.7571,8.8006,43.066,10.5427,4063.648,50.842,798.68,13168,0,5,0,0
26,2,Geographic region,Northern America,1986,263744.844,129069.714,134675.13,14.1404,95.8378,30.6372,1841.328,6.991,2620.178,0.993,69.8033,4104.349,471.913,15.583,1.8164,0.8689,26.523,105.1,2263.021,1195.327,1067.694,8.592,74.8891,71.3441,78.4052,60.9775,57.5149,64.3896,16.8437,14.602,18.6821,8.1149,6.8245,8.8626,41.683,10.1755,4067.96,49.634,778.88,11638,0,5,0,0
27,2,Geographic region,Northern America,1987,266406.972,130420.525,135986.448,14.2832,95.907,30.9451,1885.12,7.086,2704.079,1.015,68.2904,4167.176,474.709,15.664,1.846,0.8836,26.612,105,2282.056,1199.841,1082.215,8.578,75.0368,71.5232,78.5143,61.1095,57.6803,64.4812,16.9435,14.7208,18.7592,8.1588,6.8787,8.8961,41.481,9.9826,4130.945,49.416,818.956,11419,0,6,0,0
28,2,Geographic region,Northern America,1988,269220.718,131844.706,137376.012,14.434,95.9736,31.2437,1956.541,7.279,2923.411,1.086,63.8257,4290.599,499.498,15.962,1.9059,0.9121,26.636,105,2334.058,1222.023,1112.035,8.683,75.0212,71.5363,78.4744,61.0929,57.6815,64.453,16.9289,14.7368,18.7207,8.0815,6.8072,8.8179,42.5,9.9628,4253.37,50.428,966.891,6798,0,5,0,0
29,2,Geographic region,Northern America,1989,272317.228,133420.002,138897.226,14.6,96.0566,31.5223,2127.286,7.825,3269.61,1.201,57.7142,4445.354,529.684,16.352,1.9817,0.9483,26.635,105,2318.068,1212.016,1106.052,8.527,75.2974,71.8218,78.7311,61.3695,57.9595,64.7189,17.1744,15.0036,18.9324,8.2661,6.9761,9.0056,44.087,9.9981,4406.643,51.933,1142.358,8715,0,8,1,0
30,2,Geographic region,Northern America,1990,275860.329,135223.983,140636.347,14.79,96.1515,31.7876,2250.371,8.178,3816.592,1.384,50.0829,4568.125,546.445,16.601,2.0445,0.9794,26.647,105,2317.754,1211.756,1105.998,8.423,75.5689,72.0823,79.0104,61.5788,58.1641,64.9295,17.3399,15.1667,19.0937,8.3698,7.0541,9.1243,42.714,9.4206,4530.694,50.154,1566.239,2610,0,6,0,0
31,2,Geographic region,Northern America,1991,279695.833,137179.904,142515.928,14.9956,96.2558,32.0527,2158.587,7.74,3854.415,1.378,50.301,4501.723,541.164,16.142,2.0231,0.9711,26.62,104.7,2343.136,1221.787,1121.349,8.402,75.723,72.2679,79.1322,61.6964,58.3143,65.014,17.4325,15.2774,19.1707,8.4133,7.0841,9.1771,40.193,8.9554,4466.695,47.844,1695.819,2183,0,5,0,0
32,2,Geographic region,Northern America,1992,283643.363,139190.008,144453.356,15.2073,96.3564,32.3232,2101.329,7.433,4040.647,1.425,48.6419,4452.297,522.405,15.75,2.0083,0.9632,26.693,105,2350.968,1224.315,1126.653,8.317,75.9785,72.5569,79.3493,61.8997,58.5399,65.1924,17.5715,15.4383,19.2918,8.5063,7.1614,9.2792,37.668,8.4657,4419.585,44.904,1939.346,2726,0,4,0,0
33,2,Geographic region,Northern America,1993,287568.763,141173.81,146394.953,15.4177,96.4335,32.5944,1929.277,6.731,3810.152,1.325,52.313,4382.026,512.445,15.288,1.9822,0.9503,26.767,105,2452.749,1268.371,1184.378,8.557,75.7757,72.4112,79.1075,61.6896,58.3846,64.9464,17.3883,15.3267,19.0691,8.3126,7.019,9.0607,36.44,8.3196,4350.398,43.985,1880.87,912,0,3,0,0
34,2,Geographic region,Northern America,1994,291375.997,143095.418,148280.578,15.6218,96.5031,32.8662,1865.54,6.424,3804.316,1.306,53.0741,4332.768,512.523,14.919,1.9656,0.9434,26.845,104.9,2467.228,1271.412,1195.816,8.495,75.9473,72.632,79.2269,61.8315,58.5727,65.04,17.5091,15.5053,19.1463,8.3644,7.0911,9.1,34.791,8.0394,4302.569,42.073,1938.804,1558,0,4,0,0
35,2,Geographic region,Northern America,1995,295071.643,144967.623,150104.02,15.82,96.5781,33.1367,1771.263,6.021,3586.976,1.216,57.0022,4276.219,504.204,14.536,1.9431,0.9328,26.946,104.9,2504.956,1284.809,1220.147,8.515,76.0639,72.8229,79.2651,61.9092,58.7215,65.0434,17.5292,15.5721,19.1416,8.3424,7.0944,9.0667,32.526,7.6161,4248.012,39.347,1815.717,1127,0,3,1,0
36,2,Geographic region,Northern America,1996,298700.407,146810.881,151889.525,16.0145,96.6564,33.3928,1749.035,5.874,3670.552,1.229,56.3993,4259.661,493.04,14.306,1.9381,0.9315,27.066,104.8,2510.626,1276.792,1233.834,8.432,76.3785,73.2974,79.4005,62.1955,59.1646,65.1549,17.5871,15.6765,19.1716,8.3539,7.1254,9.0703,31.35,7.3742,4232.47,37.768,1921.513,1309,0,3,0,0
37,2,Geographic region,Northern America,1997,302400.883,148694.589,153706.294,16.2129,96.7394,33.6357,1724.072,5.72,3730.4,1.234,56.1708,4239.457,489.81,14.065,1.9294,0.9275,27.157,104.8,2515.385,1269.063,1246.322,8.345,76.6885,73.7496,79.5524,62.4875,59.6011,65.2869,17.655,15.7793,19.2218,8.3573,7.1494,9.0657,30.667,7.2504,4212.857,36.64,2006.34,653,0,2,0,0
38,2,Geographic region,Northern America,1998,306102.899,150591.658,155511.241,16.4114,96.8365,33.8713,1748.117,5.728,3673.631,1.2,57.7623,4289.416,490.662,14.055,1.95,0.9379,27.252,104.8,2541.299,1274.822,1266.477,8.327,76.8541,74.0138,79.616,62.6469,59.853,65.3514,17.6839,15.8744,19.202,8.342,7.1776,9.0274,31.191,7.3008,4262.312,36.874,1925.55,964,0,2,0,0
39,2,Geographic region,Northern America,1999,309704.74,152462.106,157242.634,16.6045,96.9598,34.1038,1719.307,5.567,3530.052,1.14,60.8024,4318.573,482.567,13.983,1.9604,0.9423,27.356,104.9,2599.266,1295.446,1303.82,8.416,76.8832,74.1347,79.5568,62.6595,59.9607,65.2725,17.6515,15.9193,19.1125,8.252,7.1433,8.9112,30.708,7.1423,4291.888,36.361,1810.775,1449,0,2,0,0
40,2,Geographic region,Northern America,2000,313205.695,154282.412,158923.282,16.7922,97.0798,34.3282,1790.944,5.733,3471.858,1.109,62.502,4399.832,472.575,14.083,1.9933,0.9587,27.485,104.8,2608.888,1295.969,1312.919,8.35,77.0402,74.3562,79.648,62.7994,60.1668,65.3452,17.7739,16.1136,19.1687,8.2935,7.2284,8.9286,30.739,7.0232,4373.106,36.067,1680.928,1078,0,1,0,0
41,2,Geographic region,Northern America,2001,316597.666,156010.572,160587.094,16.9741,97.1501,34.5495,1752.493,5.549,3312.084,1.046,66.2665,4376.051,449.738,13.856,1.9776,0.9522,27.631,104.6,2623.558,1302.839,1320.719,8.307,77.1684,74.5168,79.7483,62.9057,60.3036,65.4263,17.9084,16.2937,19.2679,8.3545,7.3271,8.97,29.633,6.781,4350.402,35.116,1559.586,3912.666667,1,1,1,0
42,2,Geographic region,Northern America,2002,319797.596,157592.502,162205.093,17.1456,97.1563,34.7551,1713.775,5.37,3087.775,0.966,71.7544,4371.172,430.17,13.698,1.9701,0.9476,27.767,104.8,2657.397,1321.869,1335.528,8.328,77.2454,74.6142,79.8118,62.9871,60.4071,65.4923,17.9839,16.4018,19.3227,8.3582,7.3444,8.9722,30.167,6.8985,4345.1,35.385,1374.013,3141,1,1,0,0
43,2,Geographic region,Northern America,2003,322854.669,159090.749,163763.919,17.3095,97.1464,34.9408,1769.755,5.491,3026.371,0.937,73.9752,4434.976,421.354,13.762,1.9926,0.9582,27.91,104.9,2665.221,1327.302,1337.919,8.271,77.4009,74.7949,79.9444,63.1395,60.5923,65.6136,18.1405,16.5942,19.4521,8.4467,7.4582,9.0502,30.422,6.8743,4408.618,35.758,1256.641,2776.75,1,1,1,0
44,2,Geographic region,Northern America,2004,325985.321,160651.16,165334.161,17.4774,97.1676,35.1259,1841.827,5.662,3234.934,0.992,69.8737,4460.568,419.922,13.712,1.9982,0.9609,27.995,104.9,2618.741,1307.989,1310.752,8.05,77.7964,75.2254,80.2948,63.5286,61.0053,65.9698,18.454,16.9316,19.7393,8.655,7.6626,9.263,30.333,6.8127,4434.299,35.457,1393.096,1819,1,2,0,0
45,2,Geographic region,Northern America,2005,329184.546,162254.354,166930.192,17.6489,97.1989,35.3287,1830.057,5.57,3163.517,0.961,72.1277,4503.157,419.435,13.706,2.0084,0.9655,28.052,105,2673.1,1336.96,1336.14,8.136,77.8049,75.2345,80.3164,63.5429,61.0266,65.9899,18.4921,17.0061,19.7559,8.6389,7.6767,9.2336,31.086,6.9206,4476.21,36.198,1333.522,1497,1,1,0,0
46,2,Geographic region,Northern America,2006,332410.934,163861.371,168549.563,17.8219,97.2185,35.5497,1974.238,5.95,3289.258,0.99,70.0149,4625.797,434.471,13.941,2.0527,0.9867,28.059,105,2651.559,1331.35,1320.209,7.991,78.0985,75.5412,80.5947,63.8243,61.3124,66.266,18.7634,17.2898,20.0157,8.8266,7.8597,9.429,31.54,6.8557,4598.38,36.5,1315.027,748,1,1,0,0
47,2,Geographic region,Northern America,2007,335731.785,165498.493,170233.292,17.9999,97.2186,35.776,2033.972,6.069,3352.444,0.999,69.3841,4690.025,447.529,13.994,2.0683,0.9953,28.08,104.8,2656.053,1337.216,1318.837,7.925,78.3381,75.8018,80.8154,64.0692,61.5786,66.492,18.936,17.4768,20.1806,8.942,7.993,9.5421,32.073,6.8729,4662.156,37.132,1318.482,522,1,2,0,0
48,2,Geographic region,Northern America,2008,339039.344,167119.617,171919.727,18.1773,97.2079,35.9945,1929.638,5.702,3262.674,0.962,72.0527,4639.054,443.88,13.709,2.0312,0.9779,28.146,104.8,2709.416,1363.045,1346.371,8.007,78.443,75.9606,80.8711,64.1458,61.7095,66.5193,18.9527,17.5275,20.1767,8.9422,8.0293,9.5325,30.709,6.6327,4612.467,35.726,1333.072,574,1,2,0,0
49,2,Geographic region,Northern America,2009,342231.802,168681.394,173550.408,18.3484,97.1945,36.1849,1851.208,5.419,3122.242,0.912,76.003,4528.06,423.218,13.255,1.9682,0.9475,28.263,104.9,2676.852,1354.866,1321.986,7.836,78.81,76.3511,81.2064,64.492,62.0768,66.8366,19.2771,17.8323,20.5179,9.1955,8.2662,9.8078,28.963,6.4008,4503.03,33.687,1271.045,877,1,2,0,0
50,2,Geographic region,Northern America,2010,345272.107,170168.733,175103.374,18.5114,97.1819,36.3409,1700.584,4.934,2958.369,0.857,80.8807,4411.162,385.751,12.799,1.9039,0.9169,28.447,104.9,2710.578,1371.6,1338.978,7.865,79.0256,76.6026,81.3908,64.676,62.2951,66.9915,19.3538,17.9363,20.5777,9.2165,8.3186,9.8255,26.846,6.0858,4387.996,31.492,1257.796,760,1,2,0,0
51,2,Geographic region,Northern America,2011,348326.006,171746.331,176579.675,18.6752,97.2628,36.4649,1598.849,4.6,3149.427,0.904,76.6756,4361.806,348.4,12.55,1.868,0.8994,28.635,104.9,2762.957,1397.302,1365.655,7.95,79.0867,76.7028,81.4188,64.7273,62.3845,67.011,19.4215,18.0424,20.6182,9.2347,8.3802,9.829,25.913,5.9364,4339.469,30.455,1550.603,405,1,1,0,0
52,2,Geographic region,Northern America,2012,351468.986,173447.111,178021.875,18.8437,97.4302,36.5768,1568.565,4.473,3136.533,0.892,77.7071,4362.173,320.478,12.439,1.8535,0.8931,28.777,104.8,2793.608,1418.983,1374.625,7.966,79.2181,76.8419,81.5509,64.8503,62.5129,67.1375,19.5466,18.1741,20.7436,9.3242,8.485,9.9196,25.668,5.8783,4340.055,30.204,1567.965,436,1,1,0,0
53,2,Geographic region,Northern America,2013,354564.457,175119.254,179445.203,19.0096,97.5893,36.6872,1491.908,4.217,3054.41,0.861,80.5049,4343.988,289.069,12.279,1.8314,0.8818,28.928,104.9,2852.08,1455.313,1396.767,8.062,79.2331,76.8604,81.5752,64.8621,62.5297,67.1567,19.5661,18.196,20.7702,9.3511,8.5225,9.9536,25.364,5.8319,4322.139,29.796,1562.566,178,1,1,0,0
54,2,Geographic region,Northern America,2014,357563.868,176732.932,180830.936,19.1704,97.7338,36.792,1498.601,4.2,2944.412,0.823,84.222,4383.676,262.094,12.285,1.8344,0.8837,29.094,104.8,2885.075,1481.082,1403.993,8.085,79.2992,76.9173,81.6596,64.9143,62.572,67.2282,19.6888,18.303,20.9148,9.4684,8.6398,10.0793,25.129,5.7334,4362.005,29.249,1445.807,250,1,1,0,0
55,2,Geographic region,Northern America,2015,360464.919,178285.478,182179.441,19.326,97.8626,36.9003,1403.767,3.902,2857.69,0.793,87.4082,4368.567,238.883,12.144,1.8157,0.874,29.252,104.8,2964.8,1526.508,1438.292,8.242,79.172,76.7818,81.5558,64.7946,62.4428,67.1333,19.6568,18.2998,20.8643,9.4401,8.6423,10.034,25.15,5.7531,4346.895,29.457,1453.945,199,1,1,0,0
56,2,Geographic region,Northern America,2016,363448.679,179877.726,183570.954,19.4859,97.9881,37.0168,1340.352,3.697,3109.83,0.856,80.9751,4328.23,217.379,11.939,1.7875,0.8603,29.424,104.7,2987.878,1552.277,1435.601,8.242,79.1645,76.7098,81.6261,64.7869,62.3651,67.2095,19.8226,18.4505,21.0474,9.6117,8.8125,10.2104,24.819,5.7215,4306.878,29.186,1769.503,147,1,1,0,0
57,2,Geographic region,Northern America,2017,366470.737,181488.038,184982.699,19.648,98.1108,37.1531,1195.521,3.271,2934.287,0.801,86.5352,4245.025,202.656,11.613,1.7398,0.8369,29.54,104.8,3049.504,1591.156,1458.348,8.342,79.1397,76.6679,81.633,64.7494,62.3177,67.1957,19.8112,18.4472,21.0387,9.5906,8.7993,10.1953,23.887,5.6039,4224.519,28.038,1738.776,111,1,0,0,0
58,2,Geographic region,Northern America,2018,369300.738,182992.32,186308.418,19.7997,98.2201,37.3211,1107.023,3.004,2725.714,0.738,93.9224,4171.914,188.354,11.323,1.6976,0.8176,29.664,104.6,3064.891,1608.34,1456.551,8.319,79.2957,76.8222,81.7973,64.8953,62.4629,67.3491,19.9066,18.5345,21.1473,9.6852,8.9186,10.273,23.027,5.4928,4152.166,27.14,1618.719,147,0,1,0,0
59,2,Geographic region,Northern America,2019,371967.922,184403.3,187564.622,19.9427,98.3145,37.5116,1058.34,2.852,2608.654,0.701,98.8798,4121.61,182.288,11.105,1.6666,0.8025,29.727,104.7,3063.27,1618.277,1444.993,8.253,79.4605,76.966,81.9902,65.054,62.5972,67.5397,20.0741,18.6908,21.3292,9.826,9.0563,10.4202,22.481,5.4323,4102.318,26.445,1550.328,171,1,1,0,0
60,2,Geographic region,Northern America,2020,373956.671,185394.357,188562.314,20.0493,98.3199,37.7223,498.001,1.334,1368.844,0.366,,4042.381,176.885,10.824,1.6252,0.7816,29.745,104.8,3544.38,1897.177,1647.203,9.49,77.8693,75.163,80.684,63.4454,60.7758,66.2169,18.9812,17.5447,20.3201,9.1051,8.3385,9.7111,21.769,5.3587,4023.719,25.625,870.89,33,0,1,0,0
61,2,Geographic region,Latin America and the Caribbean,1960,219754.16,110143.21,109610.95,10.8436,100.4856,17.499,6325.028,28.761,6082.871,2.768,25.0414,9243.503,1177.912,42.032,5.8649,2.2668,28.983,104.3,2918.475,1586.823,1331.652,13.271,54.6554,52.4889,56.9941,51.4684,49.5816,53.4974,12.8713,12.0837,13.6471,5.6118,5.2914,5.8644,1046.388,113.9145,8501.914,1440.748,-241.884,153964,3,11,0,1
62,2,Geographic region,Latin America and the Caribbean,1961,225927.498,113201.52,112725.977,11.1483,100.4219,17.4214,6521.166,28.843,6263.803,2.773,24.9963,9438.786,1205.309,41.747,5.8577,2.2817,28.984,104.3,2917.62,1587.638,1329.982,12.904,55.2229,53.0447,57.5712,51.74,49.8519,53.7669,12.9608,12.1606,13.7486,5.6488,5.3173,5.9095,1041.395,111.0141,8700.352,1429.494,-257.127,173337,2,16,1,2
63,2,Geographic region,Latin America and the Caribbean,1962,232266.372,116343.333,115923.04,11.461,100.3626,17.3523,6705.146,28.845,6413.947,2.762,25.0958,9633.491,1231.522,41.443,5.8443,2.2921,28.998,104.3,2928.345,1595.033,1333.312,12.598,55.692,53.4964,58.0577,51.9177,50.0165,53.9567,13.0232,12.2049,13.8288,5.6749,5.3339,5.9425,1036.286,108.2016,8898.396,1418.534,-290.963,85582.5,2,13,2,3
